%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/24/2017	3:32 PM
3090.0	17.3	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3100.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3110.0	17.3	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3120.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3130.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3140.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3150.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3160.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3170.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3180.0	17.4	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3190.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3200.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3210.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3220.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3230.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3240.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3250.0	17.3	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3260.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3270.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3280.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3290.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3300.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3310.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3320.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3330.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3340.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3350.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3360.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3370.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3380.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3390.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3400.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3410.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3420.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3430.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3440.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3450.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3460.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3470.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3480.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3490.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3500.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3510.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3520.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3530.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3540.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3550.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3560.0	17.4	19.1	21.0	22.8	24.7	26.6	28.4	30.3
3570.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3580.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3590.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3600.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3610.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3620.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3630.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3640.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3650.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3660.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3670.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
3680.0	17.4	19.1	21.0	22.8	24.7	26.6	28.5	30.3
